"ActConfigID","RefGroupID","AlgorithmId","EditionID","ProductDescription","ProductKeyType","IsRandomized","PartNumber","EULAType","IsValid","Start","End","Total Keys"
"{98EBFE73-2084-4C97-932C-C0CD1643BEA7}","206","msft:rm/algorithm/pkey/2005","KMSHostVolume","Office16_KMSHostVL_KMS_Host","Volume:CSVLK","FALSE","X20-45550","ltKMSHost","true","437000000","458999999","22000000"
"","","","","","","","","","","","[SUBTOTAL]","22000000"
"{70512334-47B4-44DB-A233-BE5EA33B914C}","206","msft:rm/algorithm/pkey/2005","KMSHost2019Volume","Office19_KMSHost2019VL_KMS_Host","Volume:CSVLK","FALSE","X21-73909","ltKMSHost","true","666000000","685999999","20000000"
"","","","","","","","","","","","[SUBTOTAL]","20000000"
"{47F3B983-7C53-4D45-ABC6-BCD91E2DD90A}","206","msft:rm/algorithm/pkey/2005","KMSHost2021Volume","Office21_KMSHost2021VL_KMS_Host","Volume:CSVLK","FALSE","X22-38547","ltKMSHost","true","571000000","590999999","20000000"
"","","","","","","","","","","","[SUBTOTAL]","20000000"
